Year,Month,sum,mean,std
1977,9,4.0,1.0,0.0
1977,10,4.0,1.0,0.0
1977,11,4.0,1.0,0.0
1977,12,7.0,1.0,0.0
1977,13,4.0,1.0,0.0
1977,14,5.0,1.0,0.0
1977,15,5.0,1.0,0.0
1977,16,6.0,1.0,0.0
1977,17,4.0,1.0,0.0
1977,18,6.0,1.0,0.0
1977,19,3.0,1.0,0.0
1977,20,2.0,1.0,0.0
1977,21,2.0,1.0,0.0
1977,22,3.0,1.0,0.0
1977,23,3.0,1.0,0.0
1977,24,3.0,1.0,0.0
1977,25,6.0,1.0,0.0
1977,26,6.0,1.0,0.0
1977,27,5.0,1.0,0.0
1977,28,6.0,1.0,0.0
1977,29,7.0,1.0,0.0
1977,30,4.0,1.0,0.0
1977,31,3.0,1.0,0.0
1978,1,1.0,1.0,
1978,2,3.0,1.0,0.0
1978,3,3.0,1.0,0.0
1978,4,5.0,1.0,0.0
1978,5,5.0,1.0,0.0
1978,6,8.0,1.0,0.0
1978,7,7.0,1.0,0.0
1978,8,5.0,1.0,0.0
1978,9,6.0,1.0,0.0
1978,10,6.0,1.0,0.0
1978,11,3.0,1.0,0.0
1978,12,8.0,1.0,0.0
1978,13,8.0,1.0,0.0
1978,14,6.0,1.0,0.0
1978,15,3.0,1.0,0.0
1978,16,3.0,1.0,0.0
1978,17,5.0,1.0,0.0
1978,18,7.0,1.0,0.0
1978,19,4.0,1.0,0.0
1978,20,4.0,1.0,0.0
1978,21,4.0,1.0,0.0
1978,22,3.0,1.0,0.0
1978,23,6.0,1.0,0.0
1978,24,3.0,1.0,0.0
1978,25,4.0,1.0,0.0
1978,26,5.0,1.0,0.0
1978,27,6.0,1.0,0.0
1978,28,5.0,1.0,0.0
1978,29,4.0,1.0,0.0
1978,30,5.0,1.0,0.0
1978,31,3.0,1.0,0.0
1979,1,5.0,1.0,0.0
1979,2,1.0,1.0,
1979,3,5.0,1.0,0.0
1979,4,8.0,1.0,0.0
1979,5,4.0,1.0,0.0
1979,6,5.0,1.0,0.0
1979,7,3.0,1.0,0.0
1979,8,6.0,1.0,0.0
1979,9,2.0,1.0,0.0
1979,10,8.0,1.0,0.0
1979,11,8.0,1.0,0.0
1979,12,5.0,1.0,0.0
1979,13,9.0,1.0,0.0
1979,14,5.0,1.0,0.0
1979,15,5.0,1.0,0.0
1979,16,4.0,1.0,0.0
1979,17,8.0,1.0,0.0
1979,18,6.0,1.0,0.0
1979,19,4.0,1.0,0.0
1979,20,4.0,1.0,0.0
1979,21,5.0,1.0,0.0
1979,22,3.0,1.0,0.0
1979,23,5.0,1.0,0.0
1979,24,4.0,1.0,0.0
1979,25,3.0,1.0,0.0
1979,26,5.0,1.0,0.0
1979,27,7.0,1.0,0.0
1979,28,7.0,1.0,0.0
1979,29,3.0,1.0,0.0
1979,30,3.0,1.0,0.0
1979,31,3.0,1.0,0.0
1980,1,5.0,1.0,0.0
1980,2,7.0,1.0,0.0
1980,3,6.0,1.0,0.0
1980,4,5.0,1.0,0.0
1980,5,4.0,1.0,0.0
1980,6,5.0,1.0,0.0
1980,7,5.0,1.0,0.0
1980,8,6.0,1.0,0.0
1980,9,7.0,1.0,0.0
1980,10,6.0,1.0,0.0
1980,11,2.0,1.0,0.0
1980,12,7.0,1.0,0.0
1980,13,6.0,1.0,0.0
1980,14,6.0,1.0,0.0
1980,15,2.0,1.0,0.0
1980,16,6.0,1.0,0.0
1980,17,5.0,1.0,0.0
1980,18,5.0,1.0,0.0
1980,19,7.0,1.0,0.0
1980,20,6.0,1.0,0.0
1980,21,5.0,1.0,0.0
1980,22,3.0,1.0,0.0
1980,23,2.0,1.0,0.0
1980,24,3.0,1.0,0.0
1980,25,5.0,1.0,0.0
1980,26,1.0,1.0,
1980,27,3.0,1.0,0.0
1980,28,4.0,1.0,0.0
1980,29,3.0,1.0,0.0
1980,30,7.0,1.0,0.0
1980,31,5.0,1.0,0.0
1981,1,3.0,1.0,0.0
1981,2,4.0,1.0,0.0
1981,3,6.0,1.0,0.0
1981,4,8.0,1.0,0.0
1981,5,4.0,1.0,0.0
1981,6,5.0,1.0,0.0
1981,7,2.0,1.0,0.0
1981,8,2.0,1.0,0.0
1981,9,5.0,1.0,0.0
1981,10,6.0,1.0,0.0
1981,11,4.0,1.0,0.0
1981,12,4.0,1.0,0.0
1981,13,7.0,1.0,0.0
1981,14,6.0,1.0,0.0
1981,15,4.0,1.0,0.0
1981,16,4.0,1.0,0.0
1981,17,2.0,1.0,0.0
1981,18,3.0,1.0,0.0
1981,19,4.0,1.0,0.0
1981,20,2.0,1.0,0.0
1981,21,5.0,1.0,0.0
1981,22,4.0,1.0,0.0
1981,23,4.0,1.0,0.0
1981,24,4.0,1.0,0.0
1981,25,6.0,1.0,0.0
1981,26,2.0,1.0,0.0
1981,27,6.0,1.0,0.0
1981,28,8.0,1.0,0.0
1981,29,7.0,1.0,0.0
1981,30,4.0,1.0,0.0
1981,31,3.0,1.0,0.0
1982,1,3.0,1.0,0.0
1982,2,3.0,1.0,0.0
1982,3,3.0,1.0,0.0
1982,4,3.0,1.0,0.0
1982,5,1.0,1.0,
1982,6,3.0,1.0,0.0
1982,7,6.0,1.0,0.0
1982,8,1.0,1.0,
1982,9,4.0,1.0,0.0
1982,10,4.0,1.0,0.0
1982,11,4.0,1.0,0.0
1982,12,2.0,1.0,0.0
1982,13,4.0,1.0,0.0
1982,14,2.0,1.0,0.0
1982,15,3.0,1.0,0.0
1982,16,3.0,1.0,0.0
1982,17,5.0,1.0,0.0
1982,18,3.0,1.0,0.0
1982,19,3.0,1.0,0.0
1982,20,2.0,1.0,0.0
1982,21,4.0,1.0,0.0
1982,22,3.0,1.0,0.0
1982,23,4.0,1.0,0.0
1982,24,3.0,1.0,0.0
1982,25,2.0,1.0,0.0
1982,26,5.0,1.0,0.0
1982,27,2.0,1.0,0.0
1982,28,3.0,1.0,0.0
1982,29,5.0,1.0,0.0
1982,30,5.0,1.0,0.0
1982,31,3.0,1.0,0.0
1983,1,4.0,1.0,0.0
1983,2,5.0,1.0,0.0
1983,3,4.0,1.0,0.0
1983,4,4.0,1.0,0.0
1983,5,6.0,1.0,0.0
1983,6,4.0,1.0,0.0
1983,7,3.0,1.0,0.0
1983,8,4.0,1.0,0.0
1983,9,6.0,1.0,0.0
1983,10,5.0,1.0,0.0
1983,11,5.0,1.0,0.0
1983,12,5.0,1.0,0.0
1983,13,7.0,1.0,0.0
1983,14,4.0,1.0,0.0
1983,15,7.0,1.0,0.0
1983,16,5.0,1.0,0.0
1983,17,7.0,1.0,0.0
1983,18,5.0,1.0,0.0
1983,19,2.0,1.0,0.0
1983,20,2.0,1.0,0.0
1983,21,5.0,1.0,0.0
1983,22,2.0,1.0,0.0
1983,23,5.0,1.0,0.0
1983,24,6.0,1.0,0.0
1983,25,5.0,1.0,0.0
1983,26,4.0,1.0,0.0
1983,27,5.0,1.0,0.0
1983,28,6.0,1.0,0.0
1983,29,5.0,1.0,0.0
1983,30,5.0,1.0,0.0
1983,31,2.0,1.0,0.0
1984,1,6.0,1.0,0.0
1984,2,6.0,1.0,0.0
1984,3,5.0,1.0,0.0
1984,4,7.0,1.0,0.0
1984,5,4.0,1.0,0.0
1984,6,2.0,1.0,0.0
1984,7,3.0,1.0,0.0
1984,8,3.0,1.0,0.0
1984,9,1.0,1.0,
1984,10,2.0,1.0,0.0
1984,11,4.0,1.0,0.0
1984,12,5.0,1.0,0.0
1984,13,4.0,1.0,0.0
1984,14,5.0,1.0,0.0
1984,15,5.0,1.0,0.0
1984,16,5.0,1.0,0.0
1984,17,5.0,1.0,0.0
1984,18,5.0,1.0,0.0
1984,19,6.0,1.0,0.0
1984,20,7.0,1.0,0.0
1984,21,6.0,1.0,0.0
1984,22,4.0,1.0,0.0
1984,23,6.0,1.0,0.0
1984,24,6.0,1.0,0.0
1984,25,6.0,1.0,0.0
1984,26,4.0,1.0,0.0
1984,27,4.0,1.0,0.0
1984,28,6.0,1.0,0.0
1984,29,6.0,1.0,0.0
1984,30,3.0,1.0,0.0
1984,31,1.0,1.0,
1985,1,3.0,1.0,0.0
1985,2,5.0,1.0,0.0
1985,3,5.0,1.0,0.0
1985,4,2.0,1.0,0.0
1985,5,5.0,1.0,0.0
1985,6,7.0,1.0,0.0
1985,7,6.0,1.0,0.0
1985,8,4.0,1.0,0.0
1985,9,5.0,1.0,0.0
1985,10,3.0,1.0,0.0
1985,11,5.0,1.0,0.0
1985,12,6.0,1.0,0.0
1985,13,3.0,1.0,0.0
1985,14,0.0,,
1985,15,5.0,1.0,0.0
1985,16,7.0,1.0,0.0
1985,17,7.0,1.0,0.0
1985,18,8.0,1.0,0.0
1985,19,7.0,1.0,0.0
1985,20,7.0,1.0,0.0
1985,21,3.0,1.0,0.0
1985,22,5.0,1.0,0.0
1985,23,6.0,1.0,0.0
1985,24,6.0,1.0,0.0
1985,25,3.0,1.0,0.0
1985,26,6.0,1.0,0.0
1985,27,5.0,1.0,0.0
1985,28,3.0,1.0,0.0
1985,29,5.0,1.0,0.0
1985,30,4.0,1.0,0.0
1985,31,5.0,1.0,0.0
1986,1,5.0,1.0,0.0
1986,2,4.0,1.0,0.0
1986,3,4.0,1.0,0.0
1986,4,2.0,1.0,0.0
1986,5,3.0,1.0,0.0
1986,6,3.0,1.0,0.0
1986,7,4.0,1.0,0.0
1986,8,7.0,1.0,0.0
1986,9,5.0,1.0,0.0
1986,10,6.0,1.0,0.0
1986,11,6.0,1.0,0.0
1986,12,3.0,1.0,0.0
1986,13,2.0,1.0,0.0
1986,14,3.0,1.0,0.0
1986,15,5.0,1.0,0.0
1986,16,7.0,1.0,0.0
1986,17,8.0,1.0,0.0
1986,18,9.0,1.0,0.0
1986,19,9.0,1.0,0.0
1986,20,6.0,1.0,0.0
1986,21,4.0,1.0,0.0
1986,22,4.0,1.0,0.0
1986,23,5.0,1.0,0.0
1986,24,6.0,1.0,0.0
1986,25,4.0,1.0,0.0
1986,26,4.0,1.0,0.0
1986,27,5.0,1.0,0.0
1986,28,2.0,1.0,0.0
1986,29,5.0,1.0,0.0
1986,30,2.0,1.0,0.0
1986,31,4.0,1.0,0.0
1987,1,8.0,1.0,0.0
1987,2,3.0,1.0,0.0
1987,3,5.0,1.0,0.0
1987,4,4.0,1.0,0.0
1987,5,5.0,1.0,0.0
1987,6,3.0,1.0,0.0
1987,7,4.0,1.0,0.0
1987,8,4.0,1.0,0.0
1987,9,6.0,1.0,0.0
1987,10,4.0,1.0,0.0
1987,11,3.0,1.0,0.0
1987,12,1.0,1.0,
1987,13,5.0,1.0,0.0
1987,14,4.0,1.0,0.0
1987,15,5.0,1.0,0.0
1987,16,4.0,1.0,0.0
1987,17,5.0,1.0,0.0
1987,18,2.0,1.0,0.0
1987,19,5.0,1.0,0.0
1987,20,8.0,1.0,0.0
1987,21,3.0,1.0,0.0
1987,22,4.0,1.0,0.0
1987,23,3.0,1.0,0.0
1987,24,4.0,1.0,0.0
1987,25,7.0,1.0,0.0
1987,26,5.0,1.0,0.0
1987,27,4.0,1.0,0.0
1987,28,7.0,1.0,0.0
1987,29,7.0,1.0,0.0
1987,30,6.0,1.0,0.0
1987,31,3.0,1.0,0.0
1988,1,5.0,1.0,0.0
1988,2,3.0,1.0,0.0
1988,3,3.0,1.0,0.0
1988,4,4.0,1.0,0.0
1988,5,4.0,1.0,0.0
1988,6,8.0,1.0,0.0
1988,7,4.0,1.0,0.0
1988,8,6.0,1.0,0.0
1988,9,7.0,1.0,0.0
1988,10,7.0,1.0,0.0
1988,11,6.0,1.0,0.0
1988,12,3.0,1.0,0.0
1988,13,4.0,1.0,0.0
1988,14,2.0,1.0,0.0
1988,15,6.0,1.0,0.0
1988,16,4.0,1.0,0.0
1988,17,4.0,1.0,0.0
1988,18,5.0,1.0,0.0
1988,19,5.0,1.0,0.0
1988,20,4.0,1.0,0.0
1988,21,5.0,1.0,0.0
1988,22,4.0,1.0,0.0
1988,23,6.0,1.0,0.0
1988,24,7.0,1.0,0.0
1988,25,4.0,1.0,0.0
1988,26,4.0,1.0,0.0
1988,27,4.0,1.0,0.0
1988,28,5.0,1.0,0.0
1988,29,4.0,1.0,0.0
1988,30,4.0,1.0,0.0
1988,31,3.0,1.0,0.0
1989,1,7.0,1.0,0.0
1989,2,6.0,1.0,0.0
1989,3,2.0,1.0,0.0
1989,4,6.0,1.0,0.0
1989,5,5.0,1.0,0.0
1989,6,5.0,1.0,0.0
1989,7,6.0,1.0,0.0
1989,8,3.0,1.0,0.0
1989,9,5.0,1.0,0.0
1989,10,10.0,1.0,0.0
1989,11,7.0,1.0,0.0
1989,12,8.0,1.0,0.0
1989,13,6.0,1.0,0.0
1989,14,6.0,1.0,0.0
1989,15,4.0,1.0,0.0
1989,16,6.0,1.0,0.0
1989,17,4.0,1.0,0.0
1989,18,6.0,1.0,0.0
1989,19,5.0,1.0,0.0
1989,20,7.0,1.0,0.0
1989,21,4.0,1.0,0.0
1989,22,5.0,1.0,0.0
1989,23,3.0,1.0,0.0
1989,24,5.0,1.0,0.0
1989,25,4.0,1.0,0.0
1989,26,4.0,1.0,0.0
1989,27,3.0,1.0,0.0
1989,28,5.0,1.0,0.0
1989,29,3.0,1.0,0.0
1989,30,5.0,1.0,0.0
1989,31,5.0,1.0,0.0
1990,1,4.0,1.0,0.0
1990,2,5.0,1.0,0.0
1990,3,6.0,1.0,0.0
1990,4,5.0,1.0,0.0
1990,5,6.0,1.0,0.0
1990,6,4.0,1.0,0.0
1990,7,3.0,1.0,0.0
1990,8,2.0,1.0,0.0
1990,9,4.0,1.0,0.0
1990,10,7.0,1.0,0.0
1990,11,7.0,1.0,0.0
1990,12,4.0,1.0,0.0
1990,13,5.0,1.0,0.0
1990,14,4.0,1.0,0.0
1990,15,4.0,1.0,0.0
1990,16,5.0,1.0,0.0
1990,17,6.0,1.0,0.0
1990,18,8.0,1.0,0.0
1990,19,6.0,1.0,0.0
1990,20,5.0,1.0,0.0
1990,21,4.0,1.0,0.0
1990,22,5.0,1.0,0.0
1990,23,6.0,1.0,0.0
1990,24,8.0,1.0,0.0
1990,25,5.0,1.0,0.0
1990,26,6.0,1.0,0.0
1990,27,3.0,1.0,0.0
1990,28,5.0,1.0,0.0
1990,29,3.0,1.0,0.0
1990,30,3.0,1.0,0.0
1990,31,4.0,1.0,0.0
1991,1,7.0,1.0,0.0
1991,2,7.0,1.0,0.0
1991,3,4.0,1.0,0.0
1991,4,6.0,1.0,0.0
1991,5,4.0,1.0,0.0
1991,6,4.0,1.0,0.0
1991,7,4.0,1.0,0.0
1991,8,8.0,1.0,0.0
1991,9,6.0,1.0,0.0
1991,10,7.0,1.0,0.0
1991,11,6.0,1.0,0.0
1991,12,6.0,1.0,0.0
1991,13,4.0,1.0,0.0
1991,14,3.0,1.0,0.0
1991,15,3.0,1.0,0.0
1991,16,8.0,1.0,0.0
1991,17,6.0,1.0,0.0
1991,18,4.0,1.0,0.0
1991,19,3.0,1.0,0.0
1991,20,6.0,1.0,0.0
1991,21,5.0,1.0,0.0
1991,22,9.0,1.0,0.0
1991,23,4.0,1.0,0.0
1991,24,5.0,1.0,0.0
1991,25,4.0,1.0,0.0
1991,26,7.0,1.0,0.0
1991,27,5.0,1.0,0.0
1991,28,5.0,1.0,0.0
1991,29,3.0,1.0,0.0
1991,30,4.0,1.0,0.0
1991,31,3.0,1.0,0.0
1992,1,6.0,1.0,0.0
1992,2,5.0,1.0,0.0
1992,3,7.0,1.0,0.0
1992,4,6.0,1.0,0.0
1992,5,6.0,1.0,0.0
1992,6,8.0,1.0,0.0
1992,7,7.0,1.0,0.0
1992,8,6.0,1.0,0.0
1992,9,6.0,1.0,0.0
1992,10,6.0,1.0,0.0
1992,11,6.0,1.0,0.0
1992,12,7.0,1.0,0.0
1992,13,7.0,1.0,0.0
1992,14,6.0,1.0,0.0
1992,15,4.0,1.0,0.0
1992,16,6.0,1.0,0.0
1992,17,4.0,1.0,0.0
1992,18,5.0,1.0,0.0
1992,19,7.0,1.0,0.0
1992,20,9.0,1.0,0.0
1992,21,1.0,1.0,
1992,22,4.0,1.0,0.0
1992,23,5.0,1.0,0.0
1992,24,5.0,1.0,0.0
1992,25,6.0,1.0,0.0
1992,26,6.0,1.0,0.0
1992,27,5.0,1.0,0.0
1992,28,8.0,1.0,0.0
1992,29,5.0,1.0,0.0
1992,30,5.0,1.0,0.0
1992,31,3.0,1.0,0.0
1993,1,6.0,1.0,0.0
1993,2,8.0,1.0,0.0
1993,3,8.0,1.0,0.0
1993,4,8.0,1.0,0.0
1993,5,5.0,1.0,0.0
1993,6,3.0,1.0,0.0
1993,7,6.0,1.0,0.0
1993,8,9.0,1.0,0.0
1993,9,5.0,1.0,0.0
1993,10,6.0,1.0,0.0
1993,11,6.0,1.0,0.0
1993,12,4.0,1.0,0.0
1993,13,3.0,1.0,0.0
1993,14,5.0,1.0,0.0
1993,15,5.0,1.0,0.0
1993,16,6.0,1.0,0.0
1993,17,3.0,1.0,0.0
1993,18,3.0,1.0,0.0
1993,19,4.0,1.0,0.0
1993,20,5.0,1.0,0.0
1993,21,5.0,1.0,0.0
1993,22,7.0,1.0,0.0
1993,23,7.0,1.0,0.0
1993,24,5.0,1.0,0.0
1993,25,5.0,1.0,0.0
1993,26,5.0,1.0,0.0
1993,27,5.0,1.0,0.0
1993,28,5.0,1.0,0.0
1993,29,4.0,1.0,0.0
1993,30,5.0,1.0,0.0
1993,31,3.0,1.0,0.0
1994,1,4.0,1.0,0.0
1994,2,4.0,1.0,0.0
1994,3,3.0,1.0,0.0
1994,4,5.0,1.0,0.0
1994,5,4.0,1.0,0.0
1994,6,5.0,1.0,0.0
1994,7,7.0,1.0,0.0
1994,8,7.0,1.0,0.0
1994,9,4.0,1.0,0.0
1994,10,5.0,1.0,0.0
1994,11,4.0,1.0,0.0
1994,12,4.0,1.0,0.0
1994,13,4.0,1.0,0.0
1994,14,4.0,1.0,0.0
1994,15,3.0,1.0,0.0
1994,16,4.0,1.0,0.0
1994,17,4.0,1.0,0.0
1994,18,6.0,1.0,0.0
1994,19,3.0,1.0,0.0
1994,20,5.0,1.0,0.0
1994,21,6.0,1.0,0.0
1994,22,5.0,1.0,0.0
1994,23,1.0,1.0,
1994,24,5.0,1.0,0.0
1994,25,3.0,1.0,0.0
1994,26,6.0,1.0,0.0
1994,27,6.0,1.0,0.0
1994,28,2.0,1.0,0.0
1994,29,4.0,1.0,0.0
1994,30,3.0,1.0,0.0
1994,31,1.0,1.0,
1995,1,11.0,1.0,0.0
1995,2,12.0,1.0,0.0
1995,3,12.0,1.0,0.0
1995,4,11.0,1.0,0.0
1995,5,11.0,1.0,0.0
1995,6,11.0,1.0,0.0
1995,7,11.0,1.0,0.0
1995,8,12.0,1.0,0.0
1995,9,11.0,1.0,0.0
1995,10,11.0,1.0,0.0
1995,11,12.0,1.0,0.0
1995,12,12.0,1.0,0.0
1995,13,12.0,1.0,0.0
1995,14,12.0,1.0,0.0
1995,15,11.0,1.0,0.0
1995,16,11.0,1.0,0.0
1995,17,11.0,1.0,0.0
1995,18,11.0,1.0,0.0
1995,19,12.0,1.0,0.0
1995,20,12.0,1.0,0.0
1995,21,11.0,1.0,0.0
1995,22,12.0,1.0,0.0
1995,23,12.0,1.0,0.0
1995,24,11.0,1.0,0.0
1995,25,11.0,1.0,0.0
1995,26,11.0,1.0,0.0
1995,27,12.0,1.0,0.0
1995,28,11.0,1.0,0.0
1995,29,10.0,1.0,0.0
1995,30,11.0,1.0,0.0
1995,31,6.0,1.0,0.0
1996,1,8.0,1.0,0.0
1996,2,10.0,1.0,0.0
1996,3,8.0,1.0,0.0
1996,4,9.0,1.0,0.0
1996,5,9.0,1.0,0.0
1996,6,8.0,1.0,0.0
1996,7,10.0,1.0,0.0
1996,8,7.0,1.0,0.0
1996,9,7.0,1.0,0.0
1996,10,8.0,1.0,0.0
1996,11,6.0,1.0,0.0
1996,12,8.0,1.0,0.0
1996,13,7.0,1.0,0.0
1996,14,8.0,1.0,0.0
1996,15,6.0,1.0,0.0
1996,16,6.0,1.0,0.0
1996,17,8.0,1.0,0.0
1996,18,9.0,1.0,0.0
1996,19,9.0,1.0,0.0
1996,20,12.0,1.0,0.0
1996,21,7.0,1.0,0.0
1996,22,6.0,1.0,0.0
1996,23,9.0,1.0,0.0
1996,24,6.0,1.0,0.0
1996,25,9.0,1.0,0.0
1996,26,7.0,1.0,0.0
1996,27,7.0,1.0,0.0
1996,28,8.0,1.0,0.0
1996,29,7.0,1.0,0.0
1996,30,8.0,1.0,0.0
1996,31,3.0,1.0,0.0
1997,1,2.0,1.0,0.0
1997,2,2.0,1.0,0.0
1997,3,5.0,1.0,0.0
1997,4,3.0,1.0,0.0
1997,5,2.0,1.0,0.0
1997,6,3.0,1.0,0.0
1997,7,4.0,1.0,0.0
1997,8,5.0,1.0,0.0
1997,9,7.0,1.0,0.0
1997,10,5.0,1.0,0.0
1997,11,4.0,1.0,0.0
1997,12,3.0,1.0,0.0
1997,13,3.0,1.0,0.0
1997,14,6.0,1.0,0.0
1997,15,4.0,1.0,0.0
1997,16,4.0,1.0,0.0
1997,17,5.0,1.0,0.0
1997,18,3.0,1.0,0.0
1997,19,2.0,1.0,0.0
1997,20,2.0,1.0,0.0
1997,21,3.0,1.0,0.0
1997,22,5.0,1.0,0.0
1997,23,5.0,1.0,0.0
1997,24,3.0,1.0,0.0
1997,25,2.0,1.0,0.0
1997,26,4.0,1.0,0.0
1997,27,4.0,1.0,0.0
1997,28,5.0,1.0,0.0
1997,29,5.0,1.0,0.0
1997,30,3.0,1.0,0.0
1997,31,4.0,1.0,0.0
1998,1,4.0,1.0,0.0
1998,2,1.0,1.0,
1998,3,4.0,1.0,0.0
1998,4,2.0,1.0,0.0
1998,5,3.0,1.0,0.0
1998,6,4.0,1.0,0.0
1998,7,3.0,1.0,0.0
1998,8,5.0,1.0,0.0
1998,9,2.0,1.0,0.0
1998,10,4.0,1.0,0.0
1998,11,4.0,1.0,0.0
1998,12,7.0,1.0,0.0
1998,13,8.0,1.0,0.0
1998,14,5.0,1.0,0.0
1998,15,6.0,1.0,0.0
1998,16,3.0,1.0,0.0
1998,17,3.0,1.0,0.0
1998,18,1.0,1.0,
1998,19,2.0,1.0,0.0
1998,20,5.0,1.0,0.0
1998,21,3.0,1.0,0.0
1998,22,5.0,1.0,0.0
1998,23,7.0,1.0,0.0
1998,24,5.0,1.0,0.0
1998,25,4.0,1.0,0.0
1998,26,6.0,1.0,0.0
1998,27,6.0,1.0,0.0
1998,28,6.0,1.0,0.0
1998,29,4.0,1.0,0.0
1998,30,3.0,1.0,0.0
1998,31,2.0,1.0,0.0
1999,1,2.0,1.0,0.0
1999,2,1.0,1.0,
1999,3,2.0,1.0,0.0
1999,4,2.0,1.0,0.0
1999,5,2.0,1.0,0.0
1999,6,5.0,1.0,0.0
1999,7,5.0,1.0,0.0
1999,8,4.0,1.0,0.0
1999,9,1.0,1.0,
1999,10,3.0,1.0,0.0
1999,11,3.0,1.0,0.0
1999,12,5.0,1.0,0.0
1999,13,6.0,1.0,0.0
1999,14,7.0,1.0,0.0
1999,15,5.0,1.0,0.0
1999,16,6.0,1.0,0.0
1999,17,3.0,1.0,0.0
1999,18,3.0,1.0,0.0
1999,19,5.0,1.0,0.0
1999,20,3.0,1.0,0.0
1999,21,6.0,1.0,0.0
1999,22,6.0,1.0,0.0
1999,23,4.0,1.0,0.0
1999,24,3.0,1.0,0.0
1999,25,3.0,1.0,0.0
1999,26,4.0,1.0,0.0
1999,27,5.0,1.0,0.0
1999,28,4.0,1.0,0.0
1999,29,5.0,1.0,0.0
1999,30,6.0,1.0,0.0
1999,31,5.0,1.0,0.0
2000,1,8.0,1.0,0.0
2000,2,4.0,1.0,0.0
2000,3,2.0,1.0,0.0
2000,4,6.0,1.0,0.0
2000,5,5.0,1.0,0.0
2000,6,6.0,1.0,0.0
2000,7,3.0,1.0,0.0
2000,8,2.0,1.0,0.0
2000,9,3.0,1.0,0.0
2000,10,6.0,1.0,0.0
2000,11,7.0,1.0,0.0
2000,12,4.0,1.0,0.0
2000,13,2.0,1.0,0.0
2000,14,2.0,1.0,0.0
2000,15,5.0,1.0,0.0
2000,16,6.0,1.0,0.0
2000,17,5.0,1.0,0.0
2000,18,0.0,,
2000,19,2.0,1.0,0.0
2000,20,5.0,1.0,0.0
2000,21,3.0,1.0,0.0
2000,22,6.0,1.0,0.0
2000,23,5.0,1.0,0.0
2000,24,3.0,1.0,0.0
2000,25,5.0,1.0,0.0
2000,26,6.0,1.0,0.0
2000,27,5.0,1.0,0.0
2000,28,6.0,1.0,0.0
2000,29,10.0,1.0,0.0
2000,30,4.0,1.0,0.0
2000,31,2.0,1.0,0.0
2001,1,5.0,1.0,0.0
2001,2,3.0,1.0,0.0
2001,3,3.0,1.0,0.0
2001,4,4.0,1.0,0.0
2001,5,5.0,1.0,0.0
2001,6,5.0,1.0,0.0
2001,7,6.0,1.0,0.0
2001,8,6.0,1.0,0.0
2001,9,6.0,1.0,0.0
2001,10,4.0,1.0,0.0
2001,11,4.0,1.0,0.0
2001,12,5.0,1.0,0.0
2001,13,6.0,1.0,0.0
2001,14,3.0,1.0,0.0
2001,15,3.0,1.0,0.0
2001,16,4.0,1.0,0.0
2001,17,5.0,1.0,0.0
2001,18,8.0,1.0,0.0
2001,19,5.0,1.0,0.0
2001,20,3.0,1.0,0.0
2001,21,4.0,1.0,0.0
2001,22,5.0,1.0,0.0
2001,23,5.0,1.0,0.0
2001,24,7.0,1.0,0.0
2001,25,5.0,1.0,0.0
2001,26,8.0,1.0,0.0
2001,27,6.0,1.0,0.0
2001,28,7.0,1.0,0.0
2001,29,3.0,1.0,0.0
2001,30,3.0,1.0,0.0
2001,31,2.0,1.0,0.0
2002,1,2.0,1.0,0.0
2002,2,3.0,1.0,0.0
2002,3,6.0,1.0,0.0
2002,4,7.0,1.0,0.0
2002,5,4.0,1.0,0.0
2002,6,3.0,1.0,0.0
2002,7,6.0,1.0,0.0
2002,8,4.0,1.0,0.0
2002,9,4.0,1.0,0.0
2002,10,4.0,1.0,0.0
2002,11,2.0,1.0,0.0
2002,12,2.0,1.0,0.0
2002,13,6.0,1.0,0.0
2002,14,6.0,1.0,0.0
2002,15,2.0,1.0,0.0
2002,16,6.0,1.0,0.0
2002,17,3.0,1.0,0.0
2002,18,1.0,1.0,
2002,19,2.0,1.0,0.0
2002,20,5.0,1.0,0.0
2002,21,7.0,1.0,0.0
2002,22,3.0,1.0,0.0
2002,23,5.0,1.0,0.0
2002,24,3.0,1.0,0.0
2002,25,5.0,1.0,0.0
2002,26,6.0,1.0,0.0
2002,27,5.0,1.0,0.0
2002,28,5.0,1.0,0.0
2002,29,6.0,1.0,0.0
2002,30,5.0,1.0,0.0
2002,31,2.0,1.0,0.0
2003,1,8.0,1.0,0.0
2003,2,7.0,1.0,0.0
2003,3,5.0,1.0,0.0
2003,4,1.0,1.0,
2003,5,2.0,1.0,0.0
2003,6,2.0,1.0,0.0
2003,7,3.0,1.0,0.0
2003,8,5.0,1.0,0.0
2003,9,6.0,1.0,0.0
2003,10,4.0,1.0,0.0
2003,11,4.0,1.0,0.0
2003,12,2.0,1.0,0.0
2003,13,2.0,1.0,0.0
2003,14,5.0,1.0,0.0
2003,15,3.0,1.0,0.0
2003,16,7.0,1.0,0.0
2003,17,2.0,1.0,0.0
2003,18,3.0,1.0,0.0
2003,19,5.0,1.0,0.0
2003,20,6.0,1.0,0.0
2003,21,5.0,1.0,0.0
2003,22,7.0,1.0,0.0
2003,23,7.0,1.0,0.0
2003,24,6.0,1.0,0.0
2003,25,4.0,1.0,0.0
2003,26,4.0,1.0,0.0
2003,27,4.0,1.0,0.0
2003,28,4.0,1.0,0.0
